date,account,payee,debit,credit,index,project,category_account,source_account,source_category
2023-02-28,cash,Stephanie Rodriguez,0.0,6483.85,162042,Pittman Group,Current Asset,Subcontractor Expenses,Expense
2023-03-02,cash,Nicole Brown,0.0,6227.63,162052,Gonzalez-Robinson,Current Asset,Subcontractor Expenses,Expense
2023-03-02,cash,Stephanie Tran,0.0,102029.25,162062,"Wong, Schmidt and Martin",Current Asset,Subcontractor Expenses,Expense
2023-03-05,cash,Nathan Daniel,0.0,5910.92,162072,Ross-Campbell,Current Asset,Subcontractor Expenses,Expense
2023-03-06,cash,Whitney Dunn,0.0,67041.4,162082,Andrews Group,Current Asset,Subcontractor Expenses,Expense
2023-03-07,cash,Bryan Escobar Jr.,0.0,3739.48,162092,Conley Inc,Current Asset,Subcontractor Expenses,Expense
2023-03-07,cash,Joy Bates,0.0,20484.7,162102,Benton-Farley,Current Asset,Subcontractor Expenses,Expense
2023-03-09,cash,Scott Reynolds,0.0,8139.21,162112,"Hebert, Eaton and Lewis",Current Asset,Subcontractor Expenses,Expense
2023-03-09,cash,Jessica Rubio,0.0,5742.79,162122,Hill Inc,Current Asset,Subcontractor Expenses,Expense
2023-03-09,cash,Shane Anderson,0.0,97131.04,162132,"Carter, Green and Strickland",Current Asset,Subcontractor Expenses,Expense
2023-03-10,cash,Andrea Gaines,0.0,5692.36,162142,"Cowan, Brock and Smith",Current Asset,Subcontractor Expenses,Expense
2023-03-10,cash,William Nunez,0.0,6671.84,162152,Tapia-Romero,Current Asset,Subcontractor Expenses,Expense
2023-03-10,cash,Sharon Stevens,0.0,69743.75,162162,Parks-Nixon,Current Asset,Subcontractor Expenses,Expense
2023-03-11,cash,Michael Perry,0.0,1196.73,162172,"Diaz, Jenkins and Burns",Current Asset,Subcontractor Expenses,Expense
2023-02-10,cash,NaN,42714.96,0.0,162182,Reyes Ltd,Current Asset,Sales Revenue,Revenue
2023-03-13,cash,Linda Williams,0.0,7116.91,162192,"Morris, Wallace and Young",Current Asset,Subcontractor Expenses,Expense
2023-03-13,cash,Allison Santos,0.0,2397.58,162202,Patterson-Ewing,Current Asset,Subcontractor Expenses,Expense
2023-03-13,cash,Susan Lewis,0.0,11226.78,162212,"Welch, Ramirez and Guzman",Current Asset,Subcontractor Expenses,Expense
2023-03-14,cash,Heather Castaneda,0.0,62729.55,162222,"Diaz, Cummings and Powell",Current Asset,Subcontractor Expenses,Expense
2023-03-15,cash,Kelsey Hancock,0.0,7453.45,162232,Schneider-Johnson,Current Asset,Subcontractor Expenses,Expense
2023-03-17,cash,William Hart,0.0,8505.86,162242,Richardson Group,Current Asset,Subcontractor Expenses,Expense
2023-03-18,cash,Max Perez,0.0,8756.11,162252,"Lewis, Brown and Foster",Current Asset,Subcontractor Expenses,Expense
2023-03-18,cash,Jessica Powell,0.0,78002.06,162262,"Quinn, Gross and Medina",Current Asset,Subcontractor Expenses,Expense
2023-03-18,cash,Nancy Black,0.0,101419.04,162272,Brown-Nguyen,Current Asset,Subcontractor Expenses,Expense
2023-03-19,cash,Joel Brown,0.0,1288.04,162282,Wiggins-Mendez,Current Asset,Subcontractor Expenses,Expense
2023-03-19,cash,Brian Reilly,0.0,95960.09,162292,"Thompson, Mack and Bradford",Current Asset,Subcontractor Expenses,Expense
2023-03-20,cash,Stephen Hicks,0.0,5391.99,162302,"Henry, Browning and Pearson",Current Asset,Subcontractor Expenses,Expense
2023-03-21,cash,Thomas Smith,0.0,15271.94,162312,Ingram Ltd,Current Asset,Subcontractor Expenses,Expense
2023-03-23,cash,Jessica Davis,0.0,2140.86,162322,Jackson Group,Current Asset,Subcontractor Expenses,Expense
2023-03-23,cash,Donald Anderson,0.0,2128.75,162332,"Campbell, Wilson and Watson",Current Asset,Subcontractor Expenses,Expense
2023-03-23,cash,Valerie Lewis,0.0,4582.7,162342,Gibson Ltd,Current Asset,Subcontractor Expenses,Expense
2023-03-23,cash,Kristen Martinez,0.0,75891.09,162352,Mercado-Henry,Current Asset,Subcontractor Expenses,Expense
2023-03-26,cash,Cameron Bowen,0.0,59507.24,162362,Young-Roberts,Current Asset,Subcontractor Expenses,Expense
2023-03-27,cash,Karen Jones,0.0,4273.37,162372,"Murillo, Tucker and Mendez",Current Asset,Subcontractor Expenses,Expense
2023-03-27,cash,Steven Hall,0.0,56867.45,162382,"Peck, Taylor and Anderson",Current Asset,Subcontractor Expenses,Expense
2023-03-28,cash,Jake Prince,0.0,4417.43,162392,"Young, Jones and Allen",Current Asset,Subcontractor Expenses,Expense
2023-03-28,cash,Stacy Taylor,0.0,2477.34,162402,"Boyd, Pratt and Livingston",Current Asset,Subcontractor Expenses,Expense
2023-03-31,cash,Gilbert Holmes,0.0,8590.84,162412,Stewart Inc,Current Asset,Subcontractor Expenses,Expense
2023-04-01,cash,Alyssa Gray,0.0,8258.89,162422,Cohen-Hernandez,Current Asset,Subcontractor Expenses,Expense
2023-04-01,cash,Michelle Wood,0.0,31232.47,162432,Horne-Potter,Current Asset,Subcontractor Expenses,Expense
2023-04-02,cash,Mr. Derek Blake,0.0,3246.19,162442,"Ortiz, Crawford and Davis",Current Asset,Subcontractor Expenses,Expense
2023-04-04,cash,Amber Gordon,0.0,2203.79,162452,Mercer Group,Current Asset,Subcontractor Expenses,Expense
2023-04-04,cash,Michele Donovan,0.0,52257.73,162462,Rosario and Sons,Current Asset,Subcontractor Expenses,Expense
2023-04-05,cash,Tammy Anderson,0.0,9281.83,162472,"Anderson, Anderson and Bell",Current Asset,Subcontractor Expenses,Expense
2023-04-05,cash,Amanda Howard,0.0,1608.69,162482,Davis-Martin,Current Asset,Subcontractor Expenses,Expense
2023-04-05,cash,Nicole Dunn,0.0,7999.79,162492,"Reed, Leach and Long",Current Asset,Subcontractor Expenses,Expense
2023-04-05,cash,Hailey Mcdonald,0.0,76557.35,162502,Morris and Sons,Current Asset,Subcontractor Expenses,Expense
2023-04-06,cash,David James,0.0,20534.7,162512,Rogers-Lawrence,Current Asset,Subcontractor Expenses,Expense
2023-04-07,cash,Natasha Lopez,0.0,2243.23,162522,Steele-Reed,Current Asset,Subcontractor Expenses,Expense
2023-04-09,cash,Matthew Price,0.0,102125.43,162532,Cunningham Group,Current Asset,Subcontractor Expenses,Expense
2023-04-12,cash,Michael Riddle,0.0,2058.49,162542,"Davis, Mays and Sims",Current Asset,Subcontractor Expenses,Expense
2023-04-12,cash,Andrew Coleman,0.0,6854.91,162552,Joseph and Sons,Current Asset,Subcontractor Expenses,Expense
2023-04-13,cash,Angela Kelley,0.0,3801.9,162562,"Perry, Moore and Hughes",Current Asset,Subcontractor Expenses,Expense
2023-04-13,cash,Jose Smith MD,0.0,72896.67,162572,Henson Inc,Current Asset,Subcontractor Expenses,Expense
2023-04-14,cash,Nathaniel Jones,0.0,8980.17,162582,Townsend LLC,Current Asset,Subcontractor Expenses,Expense
2023-04-14,cash,Brianna Gates,0.0,969.76,162592,Shaffer PLC,Current Asset,Subcontractor Expenses,Expense
2023-04-14,cash,Stephanie Rodriguez,0.0,6514.72,162602,"Moody, Fowler and Padilla",Current Asset,Subcontractor Expenses,Expense
2023-04-15,cash,Nicole Brown,0.0,3306.09,162612,"Myers, Willis and Tran",Current Asset,Subcontractor Expenses,Expense
2023-04-16,cash,Stephanie Tran,0.0,5467.48,162622,Conrad Group,Current Asset,Subcontractor Expenses,Expense
2023-04-17,cash,Nathan Daniel,0.0,84387.85,162632,House-Davis,Current Asset,Subcontractor Expenses,Expense
2023-04-18,cash,Whitney Dunn,0.0,1842.1,162642,Gill-Smith,Current Asset,Subcontractor Expenses,Expense
2023-04-18,cash,Bryan Escobar Jr.,0.0,9259.24,162652,Davis-Wright,Current Asset,Subcontractor Expenses,Expense
2023-04-19,cash,Joy Bates,0.0,8481.9,162662,"Price, Andrews and Pratt",Current Asset,Subcontractor Expenses,Expense
2023-04-20,cash,Scott Reynolds,0.0,5918.39,162672,"Anderson, Anderson and Bell",Current Asset,Subcontractor Expenses,Expense
2023-04-20,cash,Jessica Rubio,0.0,2869.38,162682,"Dorsey, Jenkins and Delgado",Current Asset,Subcontractor Expenses,Expense
2023-04-22,cash,Andrea Gaines,0.0,2286.03,162692,"Walton, Miller and Curry",Current Asset,Subcontractor Expenses,Expense
2023-04-25,cash,William Nunez,0.0,2724.79,162702,Richards PLC,Current Asset,Subcontractor Expenses,Expense
2023-04-26,cash,Sharon Stevens,0.0,4975.34,162712,Bowers-Mcclain,Current Asset,Subcontractor Expenses,Expense
2023-04-26,cash,Michael Perry,0.0,3974.23,162722,Dawson-Flores,Current Asset,Subcontractor Expenses,Expense
2023-04-27,cash,Linda Williams,0.0,70306.25,162732,Robinson Ltd,Current Asset,Subcontractor Expenses,Expense
2023-04-28,cash,Allison Santos,0.0,50475.77,162742,Harris Inc,Current Asset,Subcontractor Expenses,Expense
2023-04-28,cash,Susan Lewis,0.0,47918.94,162752,"Schmidt, Adams and Robertson",Current Asset,Subcontractor Expenses,Expense
2023-05-01,cash,Kelsey Hancock,0.0,29834.21,162772,Smith Inc,Current Asset,Subcontractor Expenses,Expense
2023-05-04,cash,William Hart,0.0,7909.06,162782,Smith Ltd,Current Asset,Subcontractor Expenses,Expense
2023-05-05,cash,Max Perez,0.0,2228.97,162792,"Moody, Fowler and Padilla",Current Asset,Subcontractor Expenses,Expense
2023-05-06,cash,Jessica Powell,0.0,43538.06,162802,Mason-Alvarez,Current Asset,Subcontractor Expenses,Expense
2023-05-07,cash,Nancy Black,0.0,8000.69,162812,Bonilla Group,Current Asset,Subcontractor Expenses,Expense
2023-05-07,cash,Joel Brown,0.0,69925.36,162822,Melton-Lang,Current Asset,Subcontractor Expenses,Expense
2023-05-08,cash,Brian Reilly,0.0,3865.78,162832,Huynh and Sons,Current Asset,Subcontractor Expenses,Expense
2023-05-08,cash,Stephen Hicks,0.0,35939.97,162842,"Reed, Lowe and Kelly",Current Asset,Subcontractor Expenses,Expense
2023-05-10,cash,Thomas Smith,0.0,6066.52,162852,"King, Brown and Gould",Current Asset,Subcontractor Expenses,Expense
2023-05-11,cash,Jessica Davis,0.0,4799.01,162862,Clark Inc,Current Asset,Subcontractor Expenses,Expense
2023-05-12,cash,Donald Anderson,0.0,4255.38,162872,Huber Group,Current Asset,Subcontractor Expenses,Expense
2023-05-18,cash,Valerie Lewis,0.0,2153.37,162882,"Bennett, Coleman and Allen",Current Asset,Subcontractor Expenses,Expense
2023-05-19,cash,Kristen Martinez,0.0,9580.32,162892,Jackson-Ayala,Current Asset,Subcontractor Expenses,Expense
2023-05-20,cash,Cameron Bowen,0.0,7015.32,162902,Williams-Barker,Current Asset,Subcontractor Expenses,Expense
2023-05-20,cash,Karen Jones,0.0,66640.27,162912,Johnson Ltd,Current Asset,Subcontractor Expenses,Expense
2023-05-21,cash,Steven Hall,0.0,5623.46,162922,Bailey-Bates,Current Asset,Subcontractor Expenses,Expense
2023-05-22,cash,Jake Prince,0.0,1049.99,162932,Boyd Group,Current Asset,Subcontractor Expenses,Expense
2023-05-22,cash,Stacy Taylor,0.0,6685.89,162942,"Cunningham, Bryan and Webb",Current Asset,Subcontractor Expenses,Expense
2023-05-22,cash,Gilbert Holmes,0.0,77494.59,162952,Brown-Thomas,Current Asset,Subcontractor Expenses,Expense
2023-05-24,cash,Alyssa Gray,0.0,3636.3,162962,Adkins-Walters,Current Asset,Subcontractor Expenses,Expense
2023-05-24,cash,Michelle Wood,0.0,6489.95,162972,Sanders-Foster,Current Asset,Subcontractor Expenses,Expense
2023-05-25,cash,Mr. Derek Blake,0.0,7262.77,162982,"Mayer, Thompson and Meyer",Current Asset,Subcontractor Expenses,Expense
2023-05-25,cash,Amber Gordon,0.0,94824.3,162992,"Hanson, Sanchez and Ibarra",Current Asset,Subcontractor Expenses,Expense
2021-01-25,cash,NaN,5510.98,0.0,163002,Meyer Inc,Current Asset,Sales Revenue,Revenue
2023-05-26,cash,Michele Donovan,0.0,7042.03,163012,Thomas-Mcknight,Current Asset,Subcontractor Expenses,Expense
2023-05-26,cash,Tammy Anderson,0.0,10241.05,163022,"Williams, Reeves and Mccann",Current Asset,Subcontractor Expenses,Expense
2023-05-27,cash,Amanda Howard,0.0,3895.84,163032,"Webb, Porter and Shaw",Current Asset,Subcontractor Expenses,Expense
2023-05-29,cash,Nicole Dunn,0.0,8597.08,163042,"Tucker, Powell and Hughes",Current Asset,Subcontractor Expenses,Expense
2023-05-29,cash,Hailey Mcdonald,0.0,57492.31,163052,"Davis, Saunders and Tran",Current Asset,Subcontractor Expenses,Expense
2023-06-02,cash,David James,0.0,5716.48,163062,"Hale, Jimenez and Hopkins",Current Asset,Subcontractor Expenses,Expense
2021-06-04,cash,Broadband Comp,0.0,1170.96,235062,NaN,Current Asset,Business Comunication,Expense
2023-06-02,cash,Natasha Lopez,0.0,51319.58,163072,"Powell, Oliver and Bailey",Current Asset,Subcontractor Expenses,Expense
2023-06-03,cash,Matthew Price,0.0,6434.58,163082,"Butler, Montes and Cooper",Current Asset,Subcontractor Expenses,Expense
2023-06-05,cash,Michael Riddle,0.0,4587.6,163092,Mckay-Rodriguez,Current Asset,Subcontractor Expenses,Expense
2023-06-05,cash,Andrew Coleman,0.0,1724.18,163102,Smith-Deleon,Current Asset,Subcontractor Expenses,Expense
2023-07-13,cash,NaN,33757.82,0.0,174132,Olson PLC,Current Asset,Service Revenue,Revenue
2023-06-07,cash,Angela Kelley,0.0,1309.22,163112,"Welch, Ramirez and Guzman",Current Asset,Subcontractor Expenses,Expense
2023-06-07,cash,Jose Smith MD,0.0,5971.49,163122,"Marsh, Armstrong and Sanchez",Current Asset,Subcontractor Expenses,Expense
2023-06-07,cash,Nathaniel Jones,0.0,57444.57,163132,Mercer Group,Current Asset,Subcontractor Expenses,Expense
2023-06-09,cash,Brianna Gates,0.0,7293.41,163142,Rollins-Rios,Current Asset,Subcontractor Expenses,Expense
2023-06-10,cash,Stephanie Rodriguez,0.0,9140.77,163152,Lowe-Adams,Current Asset,Subcontractor Expenses,Expense
2023-06-11,cash,Nicole Brown,0.0,3193.89,163162,Rodriguez PLC,Current Asset,Subcontractor Expenses,Expense
2023-06-11,cash,Stephanie Tran,0.0,7709.12,163172,Parker and Sons,Current Asset,Subcontractor Expenses,Expense
2023-06-12,cash,Nathan Daniel,0.0,2416.56,163182,Payne Inc,Current Asset,Subcontractor Expenses,Expense
2023-06-13,cash,Whitney Dunn,0.0,5136.06,163192,Williams-Walsh,Current Asset,Subcontractor Expenses,Expense
2023-06-13,cash,Bryan Escobar Jr.,0.0,3658.82,163202,Miller-Hill,Current Asset,Subcontractor Expenses,Expense
2023-06-14,cash,Joy Bates,0.0,1551.29,163212,"Cook, Payne and Glass",Current Asset,Subcontractor Expenses,Expense
2023-06-14,cash,Scott Reynolds,0.0,2564.51,163222,Jimenez-Anderson,Current Asset,Subcontractor Expenses,Expense
2023-06-15,cash,Jessica Rubio,0.0,6368.63,163232,Fisher-Frazier,Current Asset,Subcontractor Expenses,Expense
2023-06-16,cash,Shane Anderson,0.0,8220.72,163242,Osborn-Moore,Current Asset,Subcontractor Expenses,Expense
2023-06-16,cash,Andrea Gaines,0.0,5556.14,163252,"Meza, Rosales and Warren",Current Asset,Subcontractor Expenses,Expense
2023-06-17,cash,William Nunez,0.0,6035.25,163262,"Lindsey, Andersen and Brown",Current Asset,Subcontractor Expenses,Expense
2023-06-17,cash,Sharon Stevens,0.0,9077.18,163272,Wood PLC,Current Asset,Subcontractor Expenses,Expense
2023-06-17,cash,Michael Perry,0.0,4950.92,163282,"Scott, Anthony and Beasley",Current Asset,Subcontractor Expenses,Expense
2023-06-17,cash,Linda Williams,0.0,5067.59,163292,Olsen-Jackson,Current Asset,Subcontractor Expenses,Expense
2023-06-17,cash,Allison Santos,0.0,70572.37,163302,Valdez Ltd,Current Asset,Subcontractor Expenses,Expense
2023-06-19,cash,Susan Lewis,0.0,7420.44,163312,Crawford PLC,Current Asset,Subcontractor Expenses,Expense
2023-06-19,cash,Heather Castaneda,0.0,4828.86,163322,Torres-Herring,Current Asset,Subcontractor Expenses,Expense
2023-06-19,cash,Kelsey Hancock,0.0,3678.76,163332,"Thornton, Allen and Shaw",Current Asset,Subcontractor Expenses,Expense
2023-06-20,cash,William Hart,0.0,6098.41,163342,Morris and Sons,Current Asset,Subcontractor Expenses,Expense
2023-06-22,cash,Max Perez,0.0,18093.25,163352,"Miller, Graham and Griffin",Current Asset,Subcontractor Expenses,Expense
2023-06-24,cash,Jessica Powell,0.0,5664.17,163362,"Williams, Martinez and Beasley",Current Asset,Subcontractor Expenses,Expense
2023-06-25,cash,Nancy Black,0.0,5351.9,163372,Davis-Mccall,Current Asset,Subcontractor Expenses,Expense
2023-06-26,cash,Joel Brown,0.0,8234.32,163382,Chen LLC,Current Asset,Subcontractor Expenses,Expense
2023-06-26,cash,Brian Reilly,0.0,5960.71,163392,Hughes-Watson,Current Asset,Subcontractor Expenses,Expense
2022-04-26,cash,Klein Janitorial Services,0.0,400.0,163402,NaN,Current Asset,Janitorial Expense,Expense
2023-06-26,cash,Stephen Hicks,0.0,84445.41,163412,"Schmidt, Adams and Robertson",Current Asset,Subcontractor Expenses,Expense
2023-02-13,cash,NaN,107053.8,0.0,172512,Conrad Group,Current Asset,Service Revenue,Revenue
2023-06-28,cash,Thomas Smith,0.0,631.15,163422,Cross and Sons,Current Asset,Subcontractor Expenses,Expense
2023-06-28,cash,Jessica Davis,0.0,6587.88,163432,Thompson-Pacheco,Current Asset,Subcontractor Expenses,Expense
2023-06-28,cash,Donald Anderson,0.0,86780.49,163442,"Williams, Bradford and Burch",Current Asset,Subcontractor Expenses,Expense
2023-06-28,cash,Valerie Lewis,0.0,47701.63,163452,Andrews Group,Current Asset,Subcontractor Expenses,Expense
2023-07-01,cash,Kristen Martinez,0.0,1466.03,163462,"Taylor, Ramirez and Grimes",Current Asset,Subcontractor Expenses,Expense
2023-07-01,cash,Cameron Bowen,0.0,7006.83,163472,"Cobb, Smith and Carpenter",Current Asset,Subcontractor Expenses,Expense
2023-07-03,cash,Karen Jones,0.0,1907.49,163482,"Fry, Park and Landry",Current Asset,Subcontractor Expenses,Expense
2023-07-03,cash,Steven Hall,0.0,7198.58,163492,Williams Ltd,Current Asset,Subcontractor Expenses,Expense
2023-07-03,cash,Jake Prince,0.0,2522.62,163502,"Dennis, Adams and Frank",Current Asset,Subcontractor Expenses,Expense
2023-07-05,cash,Stacy Taylor,0.0,5397.56,163512,Jones-Cole,Current Asset,Subcontractor Expenses,Expense
2023-07-05,cash,Gilbert Holmes,0.0,7696.19,163522,"Larsen, Hunter and Ballard",Current Asset,Subcontractor Expenses,Expense
2023-07-07,cash,Alyssa Gray,0.0,1566.46,163532,Jones-Cole,Current Asset,Subcontractor Expenses,Expense
2023-07-07,cash,Michelle Wood,0.0,88784.64,163542,"Mathews, Sanchez and Cook",Current Asset,Subcontractor Expenses,Expense
2023-07-08,cash,Mr. Derek Blake,0.0,97138.88,163552,Ruiz-Andersen,Current Asset,Subcontractor Expenses,Expense
2023-07-09,cash,Amber Gordon,0.0,2182.46,163562,Brown-Thomas,Current Asset,Subcontractor Expenses,Expense
2023-07-10,cash,Michele Donovan,0.0,7752.59,163572,Cooper-Gomez,Current Asset,Subcontractor Expenses,Expense
2023-07-12,cash,Tammy Anderson,0.0,4397.57,163582,Schaefer-Mueller,Current Asset,Subcontractor Expenses,Expense
2023-07-12,cash,Amanda Howard,0.0,4588.29,163592,Lopez-Taylor,Current Asset,Subcontractor Expenses,Expense
2023-07-13,cash,Nicole Dunn,0.0,5891.06,163602,Stephens-Brown,Current Asset,Subcontractor Expenses,Expense
2023-07-13,cash,Hailey Mcdonald,0.0,662.44,163612,"Gonzales, Lambert and Flowers",Current Asset,Subcontractor Expenses,Expense
2023-07-13,cash,David James,0.0,7615.98,163622,"Hale, Lopez and Goodman",Current Asset,Subcontractor Expenses,Expense
2023-07-13,cash,Natasha Lopez,0.0,24416.9,163632,"Jackson, Morrow and Martinez",Current Asset,Subcontractor Expenses,Expense
2023-07-14,cash,Matthew Price,0.0,33421.7,163642,"Pitts, Richardson and Fuentes",Current Asset,Subcontractor Expenses,Expense
2023-07-14,cash,Michael Riddle,0.0,28981.09,163652,Garcia LLC,Current Asset,Subcontractor Expenses,Expense
2023-07-14,cash,Andrew Coleman,0.0,36311.6,163662,Martinez Group,Current Asset,Subcontractor Expenses,Expense
2023-07-15,cash,Angela Kelley,0.0,930.57,163672,Harris Inc,Current Asset,Subcontractor Expenses,Expense
2023-07-15,cash,Jose Smith MD,0.0,6123.26,163682,"Dixon, Jones and Terry",Current Asset,Subcontractor Expenses,Expense
2023-07-16,cash,Nathaniel Jones,0.0,119490.92,163692,King and Sons,Current Asset,Subcontractor Expenses,Expense
2023-07-17,cash,Brianna Gates,0.0,4338.16,163702,Ruiz Group,Current Asset,Subcontractor Expenses,Expense
2023-07-17,cash,Stephanie Rodriguez,0.0,2146.24,163712,House-Davis,Current Asset,Subcontractor Expenses,Expense
2023-07-18,cash,Nicole Brown,0.0,6931.85,163722,Barker-Nichols,Current Asset,Subcontractor Expenses,Expense
2023-07-18,cash,Stephanie Tran,0.0,106126.42,163732,Weber LLC,Current Asset,Subcontractor Expenses,Expense
2023-07-19,cash,Nathan Daniel,0.0,4512.55,163742,"Hickman, Simmons and Thompson",Current Asset,Subcontractor Expenses,Expense
2023-07-19,cash,Whitney Dunn,0.0,61238.3,163752,Steele-Burch,Current Asset,Subcontractor Expenses,Expense
2023-07-19,cash,Bryan Escobar Jr.,0.0,109178.0,163762,"Olsen, Mejia and Craig",Current Asset,Subcontractor Expenses,Expense
2023-07-20,cash,Joy Bates,0.0,2968.77,163772,Hunt Ltd,Current Asset,Subcontractor Expenses,Expense
2023-07-20,cash,Scott Reynolds,0.0,9996.3,163782,"Green, Lopez and James",Current Asset,Subcontractor Expenses,Expense
2023-07-20,cash,Jessica Rubio,0.0,6631.8,163792,Ruiz-Andersen,Current Asset,Subcontractor Expenses,Expense
2021-01-25,cash,IAS IT Package ,0.0,190.65,163802,"Reyes, Simpson and Horn",Current Asset,Software,Expense
2021-04-01,cash,Boyd Group,0.0,191.95,163822,"Allen, Simmons and Wagner",Current Asset,Software,Expense
2021-08-07,cash,Ruiz Group,0.0,197.56,163832,Gonzalez-Rubio,Current Asset,Software,Expense
2021-08-31,cash,House-Davis,0.0,193.74,163842,Brown-Davis,Current Asset,Software,Expense
2021-09-02,cash,Barker-Nichols,0.0,197.13,163852,"Hampton, Sullivan and Moore",Current Asset,Software,Expense
2021-09-27,cash,IAS IT Package ,0.0,191.82,163862,Morris and Sons,Current Asset,Software,Expense
2021-10-31,cash,examplses.com,0.0,197.45,163872,Peterson-Brewer,Current Asset,Software,Expense
2021-11-10,cash,Boyd Group,0.0,197.26,163882,Johnson Ltd,Current Asset,Software,Expense
2022-01-06,cash,Ruiz Group,0.0,190.32,163892,"Cobb, Smith and Carpenter",Current Asset,Software,Expense
2022-01-16,cash,House-Davis,0.0,196.96,163902,Mcclain LLC,Current Asset,Software,Expense
2022-02-06,cash,Barker-Nichols,0.0,197.7,163912,Ruiz Group,Current Asset,Software,Expense
2021-05-22,cash,NaN,20798.04,0.0,178322,White-Sherman,Current Asset,Sales Revenue,Revenue
2022-03-22,cash,IAS IT Package ,0.0,197.93,163922,Bird and Sons,Current Asset,Software,Expense
2022-04-19,cash,examplses.com,0.0,198.42,163932,Hardy Ltd,Current Asset,Software,Expense
2022-05-22,cash,Boyd Group,0.0,194.81,163942,Brewer-Peterson,Current Asset,Software,Expense
2022-07-31,cash,Ruiz Group,0.0,196.22,163952,"Jackson, Brewer and Bullock",Current Asset,Software,Expense
2022-08-12,cash,House-Davis,0.0,199.58,163962,Gonzales-Gonzalez,Current Asset,Software,Expense
2022-09-16,cash,Barker-Nichols,0.0,191.22,163972,"Wright, Burns and Cruz",Current Asset,Software,Expense
2022-10-09,cash,IAS IT Package ,0.0,196.22,163982,Morrison and Sons,Current Asset,Software,Expense
2022-10-21,cash,examplses.com,0.0,198.14,163992,"King, Brown and Gould",Current Asset,Software,Expense
2023-03-29,cash,Boyd Group,0.0,198.8,164002,"Mitchell, Hansen and Conner",Current Asset,Software,Expense
2023-04-11,cash,Ruiz Group,0.0,197.3,164012,Taylor LLC,Current Asset,Software,Expense
2023-04-23,cash,House-Davis,0.0,193.75,164022,"Carter, Green and Strickland",Current Asset,Software,Expense
2023-04-25,cash,Barker-Nichols,0.0,194.78,164032,Henry Ltd,Current Asset,Software,Expense
2023-05-29,cash,IAS IT Package ,0.0,195.99,164042,Cruz-Smith,Current Asset,Software,Expense
2023-06-03,cash,examplses.com,0.0,196.5,164052,Davis-Davila,Current Asset,Software,Expense
2023-07-05,cash,Boyd Group,0.0,198.07,164062,"Jackson, Reynolds and Martin",Current Asset,Software,Expense
2021-01-01,cash,NaN,32549.52,0.0,164102,Davis-Johnson,Current Asset,Service Revenue,Revenue
2021-01-01,cash,NaN,21549.22,0.0,164112,Vance and Sons,Current Asset,Service Revenue,Revenue
2021-01-01,cash,NaN,34797.3,0.0,164122,"Pena, Brown and Shepherd",Current Asset,Service Revenue,Revenue
2021-01-02,cash,NaN,24967.97,0.0,164132,"Chen, Ramos and Wade",Current Asset,Service Revenue,Revenue
2021-01-04,cash,NaN,33688.07,0.0,164142,Hill-Smith,Current Asset,Service Revenue,Revenue
2021-01-04,cash,NaN,39855.92,0.0,164152,Allen-Patterson,Current Asset,Service Revenue,Revenue
2021-01-04,cash,NaN,66363.65,0.0,164162,"Leblanc, Bryan and Wilson",Current Asset,Service Revenue,Revenue
2021-01-05,cash,NaN,31785.76,0.0,164172,Williams-Walsh,Current Asset,Service Revenue,Revenue
2021-01-06,cash,NaN,45410.6,0.0,164182,"Lamb, Cameron and Richardson",Current Asset,Service Revenue,Revenue
2021-01-07,cash,NaN,16040.0,0.0,164192,Patterson-Pham,Current Asset,Service Revenue,Revenue
2021-01-07,cash,NaN,30715.07,0.0,164202,Collins and Sons,Current Asset,Service Revenue,Revenue
2021-01-07,cash,NaN,35035.04,0.0,164212,"Wall, Moon and Peterson",Current Asset,Service Revenue,Revenue
2021-01-08,cash,NaN,40524.04,0.0,164222,Schaefer-Mueller,Current Asset,Service Revenue,Revenue
2021-01-09,cash,NaN,31057.1,0.0,164232,Marshall-Grimes,Current Asset,Service Revenue,Revenue
2021-01-09,cash,NaN,14037.49,0.0,164242,Miller-Rodriguez,Current Asset,Service Revenue,Revenue
2021-01-09,cash,NaN,20458.39,0.0,164252,Obrien LLC,Current Asset,Service Revenue,Revenue
2021-01-10,cash,NaN,36072.72,0.0,164262,"Shelton, Smith and Nelson",Current Asset,Service Revenue,Revenue
2021-01-12,cash,NaN,25623.56,0.0,164272,Lane-Anderson,Current Asset,Service Revenue,Revenue
2021-01-12,cash,NaN,23728.75,0.0,164282,"Berry, Koch and Cardenas",Current Asset,Service Revenue,Revenue
2021-02-19,cash,NaN,24918.55,0.0,164292,Martinez-Matthews,Current Asset,Service Revenue,Revenue
2021-01-12,cash,NaN,29370.55,0.0,164302,Lopez-Taylor,Current Asset,Service Revenue,Revenue
2021-01-13,cash,NaN,25934.77,0.0,164312,Munoz LLC,Current Asset,Service Revenue,Revenue
2021-01-13,cash,NaN,42435.87,0.0,164322,Joseph-Fleming,Current Asset,Service Revenue,Revenue
2021-01-13,cash,NaN,17209.63,0.0,164332,"Wiggins, Caldwell and Cruz",Current Asset,Service Revenue,Revenue
2021-01-20,cash,NaN,57173.31,0.0,164342,Baker Inc,Current Asset,Service Revenue,Revenue
2021-01-21,cash,NaN,35103.83,0.0,164352,Smith Inc,Current Asset,Service Revenue,Revenue
2021-01-28,cash,NaN,32039.05,0.0,164362,Mueller Ltd,Current Asset,Service Revenue,Revenue
